
zer0                 |   7.5m / 187.5m (4% full)   | 8.0 / 8  (100.0%) | 0.2s/growth (40 over 9s)
max-hardware         | 123.9m / 250.0m (49% full)  | 5.1 / 5  (100.0%) | 0.2s/growth (30 over 7s)
iron-gym             |  20.0m / 500.0m (4% full)   | 10.0 / 10 (100.0%) | 0.7s/growth (20 over 14s)
phantasy             | 600.0m / 600.0m (100% full) | 7.0 / 7  (100.0%) | 0.3s/growth (35 over 10s)
crush-fitness        |  41.6m / 1.0b   (4% full)   | 14.0 / 14 (100.0%) | 1.2s/growth (33 over 41s)
silver-helix         |   3.0m / 1.1b   (0% full)   | 10.0 / 10 (100.0%) | 0.6s/growth (30 over 20s)
omega-net            |  64.1k / 1.6b   (0% full)   | 9.9 / 9  (100.0%) | 0.6s/growth (38 over 24s)
johnson-ortho        | 882.0m / 1.8b   (49% full)  | 16.2 / 16 (100.0%) | 1.2s/growth (43 over 54s)
the-hub              |   2.0b / 4.0b   (49% full)  | 12.9 / 12 (100.0%) | 0.9s/growth (48 over 46s)
rothman-uni          | 214.0m / 5.4b   (4% full)   | 15.0 / 15 (100.0%) | 1.6s/growth (41 over 69s)
aevum-police         | 214.7m / 5.4b   (4% full)   | 26.0 / 26 (100.0%) | 3.1s/growth (45 over 139s)
computek             |   2.7b / 5.7b   (47% full)  | 21.0 / 21 (100.0%) | 1.2s/growth (64 over 80s)
millenium-fitness    | 250.0m / 6.3b   (4% full)   | 18.0 / 18 (100.0%) | 3.9s/growth (27 over 107s)
netlink              | 275.0m / 6.9b   (4% full)   | 23.0 / 23 (100.0%) | 1.9s/growth (55 over 106s)
summit-uni           |   3.4b / 8.2b   (41% full)  | 20.0 / 20 (100.0%) | 2.1s/growth (52 over 109s)
syscore              | 417.2m / 10.4b  (4% full)   | 22.0 / 22 (100.0%) | 2.4s/growth (68 over 168s)
snap-fitness         | 450.0m / 11.3b  (4% full)   | 17.0 / 17 (100.0%) | 2.6s/growth (56 over 146s)
catalyst             | 474.1m / 11.9b  (4% full)   | 22.0 / 22 (100.0%) | 2.4s/growth (44 over 109s)
rho-construction     | 567.5m / 14.2b  (4% full)   | 19.0 / 19 (100.0%) | 2.1s/growth (55 over 116s)
microdyne            | 618.2m / 15.5b  (4% full)   | 24.0 / 24 (100.0%) | 2.8s/growth (88 over 246s)
alpha-ent            |   3.6b / 16.4b  (22% full)  | 18.2 / 18 (100.0%) | 2.1s/growth (60 over 127s)
helios               | 679.2m / 17.0b  (4% full)   | 29.0 / 29 ( 95.6%) | 4.2s/growth (70 over 295s)
vitalife             | 730.7m / 18.3b  (4% full)   | 30.0 / 30 ( 92.8%) | 4.2s/growth (74 over 316s)
lexo-corp            | 737.3m / 18.4b  (4% full)   | 25.0 / 25 (100.0%) | 3.6s/growth (59 over 212s)
infocomm             | 752.2m / 18.8b  (4% full)   | 25.0 / 25 ( 97.5%) | 3.8s/growth (72 over 274s)
galactic-cyber       | 782.1m / 19.6b  (4% full)   | 20.0 / 20 (100.0%) | 2.3s/growth (87 over 200s)
solaris              | 820.4m / 20.5b  (4% full)   | 24.0 / 24 (100.0%) | 3.2s/growth (74 over 239s)
titan-labs           | 833.1m / 20.8b  (4% full)   | 26.0 / 26 ( 98.4%) | 4.3s/growth (62 over 272s)
applied-energetics   | 833.2m / 20.8b  (4% full)   | 23.0 / 23 (100.0%) | 3s/growth (75 over 230s)
taiyang-digital      | 892.8m / 22.3b  (4% full)   | 25.0 / 25 ( 97.6%) | 3.6s/growth (76 over 273s)
powerhouse-fitness   | 900.0m / 22.5b  (4% full)   | 19.0 / 19 ( 98.3%) | 4.4s/growth (53 over 236s)
defcomm              | 916.8m / 22.9b  (4% full)   | 32.0 / 32 ( 83.9%) | 7.8s/growth (49 over 386s)
icarus               | 920.9m / 23.0b  (4% full)   | 28.0 / 28 ( 94.8%) | 3.3s/growth (89 over 299s)
zb-institute         |  24.0b / 24.0b  (100% full) | 23.0 / 23 (100.0%) | 2.5s/growth (82 over 211s)
omnia                |   1.0b / 25.0b  (4% full)   | 32.0 / 32 ( 86.6%) | 5.6s/growth (65 over 365s)
aerocorp             |   1.0b / 25.1b  (4% full)   | 29.0 / 29 ( 93.3%) | 5s/growth (62 over 310s)
unitalife            |   1.0b / 26.0b  (4% full)   | 25.0 / 25 (100.0%) | 3s/growth (78 over 241s)
stormtech            |   1.1b / 26.9b  (4% full)   | 27.0 / 27 ( 95.6%) | 3.1s/growth (92 over 292s)
zb-def               |  27.5b / 27.5b  (100% full) | 19.8 / 19 (100.0%) | 2.5s/growth (74 over 187s)
nova-med             |  27.6b / 27.6b  (100% full) | 22.0 / 22 (100.0%) | 2.5s/growth (81 over 209s)
univ-energy          |  29.8b / 29.8b  (100% full) | 28.0 / 28 ( 98.5%) | 3.1s/growth (88 over 275s)
zeus-med             |  35.8b / 35.8b  (100% full) | 24.0 / 24 (100.0%) | 2.9s/growth (79 over 235s)
global-pharm         |  12.3b / 39.9b  (30% full)  | 28.0 / 28 (100.0%) | 3s/growth (86 over 260s)
deltaone             |   1.6b / 41.2b  (4% full)   | 26.0 / 26 (100.0%) | 3.7s/growth (70 over 259s)
fulcrumtech          |   1.8b / 44.5b  (4% full)   | 31.0 / 31 ( 79.9%) | 4.8s/growth (86 over 413s)
omnitek              | 369.4b / 369.4b (100% full) | 30.0 / 30 ( 91.2%) | 3.4s/growth (95 over 327s)
clarkinc             | 433.5b / 433.5b (100% full) | 20.0 / 20 ( 93.6%) | 4.4s/growth (60 over 264s)
4sigma               | 498.6b / 498.6b (100% full) | 18.0 / 18 (100.0%) | 2.2s/growth (87 over 200s)
kuai-gong            |  21.6b / 540.2b (4% full)   | 95.0 / 32 (  5.5%) | 14.2s/growth (96 over 1363s)
b-and-a              | 573.2b / 573.2b (100% full) | 28.0 / 28 ( 88.5%) | 4.4s/growth (76 over 340s)
blade                | 906.2b / 906.2b (100% full) | 31.0 / 31 ( 82.7%) | 4.7s/growth (83 over 392s)
nwo                  | 923.8b / 923.8b (100% full) | 33.0 / 33 ( 81.2%) | 5.4s/growth (75 over 410s)
ecorp                |  38.9b / 972.1b (4% full)   | 99.0 / 33 (  1.1%) | 14.1s/growth (99 over 1399s)
megacorp             |  60.0b / 1.5t   (4% full)   | 99.0 / 33 (  1.0%) | 15.7s/growth (99 over 1562s)

n00dles              |   1.1m / 1.8m   (60% full)  | 1.0 / 1  (100.0%) | 0s/growth (3000 over 0s)
fulcrumassets        |   1.0m / 25.0m  (4% full)   | 99.0 / 33 (  3.6%) | 385.7s/growth (1 over 385s)
foodnstuff           |   2.0m / 50.0m  (4% full)   | 3.0 / 3  (100.0%) | 0.1s/growth (5 over 0s)
sigma-cosmetics      |   2.3m / 57.5m  (4% full)   | 3.0 / 3  (100.0%) | 0s/growth (10 over 0s)
joesguns             |   2.5m / 62.5m  (4% full)   | 5.0 / 5  (100.0%) | 0s/growth (20 over 0s)
nectar-net           |   2.8m / 68.8m  (4% full)   | 7.0 / 7  (100.0%) | 0s/growth (25 over 0s)
hong-fang-tea        |   3.0m / 75.0m  (4% full)   | 5.0 / 5  (100.0%) | 0s/growth (20 over 0s)
harakiri-sushi       |   4.0m / 100.0m (4% full)   | 5.0 / 5  (100.0%) | 0s/growth (40 over 1s)
neo-net              |   5.0m / 125.0m (4% full)   | 8.0 / 8  (100.0%) | 0s/growth (25 over 1s)
zer0                 |   7.5m / 187.5m (4% full)   | 8.0 / 8  (100.0%) | 0s/growth (40 over 2s)
max-hardware         | 123.9m / 250.0m (49% full)  | 5.1 / 5  (100.0%) | 0s/growth (30 over 1s)
iron-gym             |  20.0m / 500.0m (4% full)   | 10.0 / 10 (100.0%) | 0.1s/growth (20 over 3s)
phantasy             | 190.2m / 600.0m (31% full)  | 7.0 / 7  (100.0%) | 0s/growth (35 over 2s)
crush-fitness        |  41.6m / 1.0b   (4% full)   | 14.0 / 14 (100.0%) | 0.3s/growth (33 over 9s)
silver-helix         |   3.0m / 1.1b   (0% full)   | 10.0 / 10 (100.0%) | 0.1s/growth (30 over 4s)
omega-net            |  64.1k / 1.6b   (0% full)   | 9.9 / 9  (100.0%) | 0.1s/growth (38 over 5s)
johnson-ortho        | 882.0m / 1.8b   (49% full)  | 16.2 / 16 (100.0%) | 0.3s/growth (43 over 13s)
the-hub              |   2.0b / 4.0b   (49% full)  | 12.9 / 12 (100.0%) | 0.2s/growth (48 over 11s)
rothman-uni          | 214.0m / 5.4b   (4% full)   | 15.0 / 15 (100.0%) | 0.4s/growth (41 over 16s)
aevum-police         | 214.7m / 5.4b   (4% full)   | 26.0 / 26 (100.0%) | 0.7s/growth (45 over 33s)
computek             |   1.7b / 5.7b   (29% full)  | 21.0 / 21 (100.0%) | 0.3s/growth (64 over 19s)
millenium-fitness    | 250.0m / 6.3b   (4% full)   | 18.0 / 18 (100.0%) | 0.9s/growth (27 over 25s)
netlink              | 275.0m / 6.9b   (4% full)   | 23.0 / 23 (100.0%) | 0.4s/growth (55 over 25s)
summit-uni           |   8.2b / 8.2b   (100% full) | 20.0 / 20 (100.0%) | 0.5s/growth (52 over 26s)
syscore              | 417.2m / 10.4b  (4% full)   | 22.0 / 22 (100.0%) | 0.5s/growth (68 over 40s)
snap-fitness         | 450.0m / 11.3b  (4% full)   | 17.0 / 17 (100.0%) | 0.6s/growth (56 over 34s)
catalyst             | 474.1m / 11.9b  (4% full)   | 22.0 / 22 (100.0%) | 0.5s/growth (44 over 26s)
rho-construction     | 567.5m / 14.2b  (4% full)   | 19.0 / 19 (100.0%) | 0.5s/growth (55 over 27s)
microdyne            | 618.2m / 15.5b  (4% full)   | 24.0 / 24 (100.0%) | 0.6s/growth (88 over 58s)
alpha-ent            |   7.4b / 16.4b  (44% full)  | 18.0 / 18 (100.0%) | 0.5s/growth (60 over 30s)
helios               | 679.2m / 17.0b  (4% full)   | 29.0 / 29 (100.0%) | 1s/growth (70 over 70s)
vitalife             | 730.7m / 18.3b  (4% full)   | 30.0 / 30 (100.0%) | 1s/growth (74 over 75s)
lexo-corp            | 737.3m / 18.4b  (4% full)   | 25.0 / 25 (100.0%) | 0.8s/growth (59 over 50s)
infocomm             | 752.2m / 18.8b  (4% full)   | 25.0 / 25 (100.0%) | 0.9s/growth (72 over 65s)
galactic-cyber       | 782.1m / 19.6b  (4% full)   | 20.0 / 20 (100.0%) | 0.5s/growth (87 over 47s)
solaris              | 820.4m / 20.5b  (4% full)   | 24.0 / 24 (100.0%) | 0.7s/growth (74 over 57s)
titan-labs           | 833.1m / 20.8b  (4% full)   | 26.0 / 26 (100.0%) | 1s/growth (62 over 64s)
applied-energetics   | 833.2m / 20.8b  (4% full)   | 23.0 / 23 (100.0%) | 0.7s/growth (75 over 55s)
taiyang-digital      | 892.8m / 22.3b  (4% full)   | 25.0 / 25 (100.0%) | 0.8s/growth (76 over 65s)
powerhouse-fitness   | 900.0m / 22.5b  (4% full)   | 19.0 / 19 (100.0%) | 1s/growth (53 over 56s)
defcomm              | 916.8m / 22.9b  (4% full)   | 32.0 / 32 (100.0%) | 1.8s/growth (49 over 92s)
icarus               | 920.9m / 23.0b  (4% full)   | 28.0 / 28 (100.0%) | 0.8s/growth (89 over 71s)
zb-institute         |  24.0b / 24.0b  (100% full) | 23.0 / 23 (100.0%) | 0.6s/growth (82 over 50s)
omnia                |   1.0b / 25.0b  (4% full)   | 32.0 / 32 (100.0%) | 1.3s/growth (65 over 87s)
aerocorp             |   1.0b / 25.1b  (4% full)   | 29.0 / 29 (100.0%) | 1.1s/growth (62 over 74s)
unitalife            |   1.0b / 26.0b  (4% full)   | 25.0 / 25 (100.0%) | 0.7s/growth (78 over 57s)
stormtech            |   1.1b / 26.9b  (4% full)   | 27.0 / 27 (100.0%) | 0.7s/growth (92 over 69s)
zb-def               |  27.5b / 27.5b  (100% full) | 19.0 / 19 (100.0%) | 0.5s/growth (74 over 42s)
nova-med             |  27.6b / 27.6b  (100% full) | 22.0 / 22 (100.0%) | 0.6s/growth (81 over 50s)
univ-energy          |  29.8b / 29.8b  (100% full) | 28.0 / 28 (100.0%) | 0.7s/growth (88 over 65s)
zeus-med             |  35.8b / 35.8b  (100% full) | 24.0 / 24 (100.0%) | 0.7s/growth (79 over 56s)
global-pharm         |  39.9b / 39.9b  (100% full) | 28.0 / 28 (100.0%) | 0.7s/growth (86 over 62s)
deltaone             |   1.6b / 41.2b  (4% full)   | 26.0 / 26 (100.0%) | 0.8s/growth (70 over 61s)
fulcrumtech          |   1.8b / 44.5b  (4% full)   | 31.0 / 31 (100.0%) | 1.1s/growth (86 over 98s)
omnitek              | 369.4b / 369.4b (100% full) | 30.0 / 30 (100.0%) | 0.8s/growth (95 over 78s)
clarkinc             |  50.8b / 433.5b (11% full)  | 20.0 / 20 (100.0%) | 1s/growth (60 over 63s)
4sigma               | 353.5b / 498.6b (70% full)  | 18.7 / 18 (100.0%) | 0.5s/growth (87 over 49s)
kuai-gong            |  21.6b / 540.2b (4% full)   | 32.0 / 32 (100.0%) | 1.1s/growth (96 over 110s)
b-and-a              | 573.2b / 573.2b (100% full) | 28.0 / 28 (100.0%) | 1s/growth (76 over 81s)
blade                | 906.2b / 906.2b (100% full) | 31.0 / 31 (100.0%) | 1.1s/growth (83 over 93s)
nwo                  | 923.8b / 923.8b (100% full) | 33.0 / 33 (100.0%) | 1.3s/growth (75 over 97s)
ecorp                |  38.9b / 972.1b (4% full)   | 33.0 / 33 (100.0%) | 1.1s/growth (99 over 111s)
megacorp             |  60.0b / 1.5t   (4% full)   | 33.0 / 33 (100.0%) | 1.2s/growth (99 over 124s)

n00dles              |  70.0k / 1.8m   (4% full)   | 1.0 / 1  (100.0%) | 0s/growth (3000 over 0s)
fulcrumassets        |   1.0m / 25.0m  (4% full)   | 99.0 / 33 (  4.9%) | 532s/growth (1 over 532s)
foodnstuff           |   2.0m / 50.0m  (4% full)   | 10.0 / 3  (100.0%) | 0.1s/growth (5 over 0s)
sigma-cosmetics      |   2.3m / 57.5m  (4% full)   | 10.0 / 3  (100.0%) | 0.1s/growth (10 over 1s)
joesguns             |   2.5m / 62.5m  (4% full)   | 15.0 / 5  (100.0%) | 0s/growth (20 over 1s)
nectar-net           |   2.8m / 68.8m  (4% full)   | 20.0 / 7  (100.0%) | 0.1s/growth (25 over 2s)
hong-fang-tea        |   3.0m / 75.0m  (4% full)   | 15.0 / 5  (100.0%) | 0.1s/growth (20 over 2s)
harakiri-sushi       |   4.0m / 100.0m (4% full)   | 15.0 / 5  (100.0%) | 0s/growth (40 over 3s)
neo-net              |   5.0m / 125.0m (4% full)   | 25.0 / 8  (100.0%) | 0.2s/growth (25 over 6s)
zer0                 |   7.5m / 187.5m (4% full)   | 25.0 / 8  (100.0%) | 0.2s/growth (40 over 9s)
max-hardware         |  10.0m / 250.0m (4% full)   | 15.0 / 5  (100.0%) | 0.2s/growth (30 over 6s)
iron-gym             |  20.0m / 500.0m (4% full)   | 30.0 / 10 (100.0%) | 0.7s/growth (20 over 14s)
phantasy             |  24.0m / 600.0m (4% full)   | 20.0 / 7  (100.0%) | 0.2s/growth (35 over 9s)
silver-helix         |  45.0m / 1.1b   (4% full)   | 30.0 / 10 (100.0%) | 0.7s/growth (30 over 21s)
crush-fitness        |  46.0m / 1.2b   (4% full)   | 36.0 / 12 (100.0%) | 1.6s/growth (27 over 44s)
omega-net            |  61.5m / 1.5b   (4% full)   | 31.0 / 10 (100.0%) | 0.8s/growth (36 over 31s)
johnson-ortho        |  80.6m / 2.0b   (4% full)   | 63.0 / 21 (100.0%) | 1.5s/growth (49 over 75s)
the-hub              | 161.3m / 4.0b   (4% full)   | 39.0 / 13 (100.0%) | 0.9s/growth (55 over 54s)
rothman-uni          | 192.4m / 4.8b   (4% full)   | 51.0 / 17 (100.0%) | 2.4s/growth (38 over 93s)
summit-uni           | 246.1m / 6.2b   (4% full)   | 45.0 / 15 (100.0%) | 1.5s/growth (60 over 94s)
computek             | 247.7m / 6.2b   (4% full)   | 65.0 / 22 (100.0%) | 2.2s/growth (51 over 113s)
millenium-fitness    | 250.0m / 6.3b   (4% full)   | 46.0 / 15 (100.0%) | 4s/growth (27 over 110s)
netlink              | 275.0m / 6.9b   (4% full)   | 78.0 / 26 (100.0%) | 2.4s/growth (55 over 134s)
aevum-police         | 282.0m / 7.1b   (4% full)   | 76.0 / 25 (100.0%) | 3.2s/growth (47 over 151s)
snap-fitness         | 450.0m / 11.3b  (4% full)   | 55.0 / 18 (100.0%) | 4.2s/growth (45 over 190s)
syscore              | 494.2m / 12.4b  (4% full)   | 64.0 / 21 (100.0%) | 2.5s/growth (67 over 169s)
catalyst             | 513.1m / 12.8b  (4% full)   | 61.0 / 20 (100.0%) | 4.1s/growth (28 over 115s)
microdyne            | 533.8m / 13.3b  (4% full)   | 71.0 / 24 (100.0%) | 3.4s/growth (78 over 267s)
rho-construction     | 542.7m / 13.6b  (4% full)   | 55.0 / 18 (100.0%) | 2.2s/growth (57 over 130s)
helios               | 578.7m / 14.5b  (4% full)   | 91.0 / 30 ( 55.0%) | 4.8s/growth (72 over 345s)
alpha-ent            | 647.9m / 16.2b  (4% full)   | 52.0 / 17 (100.0%) | 2.3s/growth (57 over 131s)
lexo-corp            | 700.8m / 17.5b  (4% full)   | 76.0 / 25 (100.0%) | 3.6s/growth (64 over 232s)
applied-energetics   | 701.3m / 17.5b  (4% full)   | 76.0 / 25 (100.0%) | 3.7s/growth (73 over 273s)
galactic-cyber       | 792.2m / 19.8b  (4% full)   | 55.0 / 18 (100.0%) | 2.4s/growth (87 over 217s)
vitalife             | 797.8m / 19.9b  (4% full)   | 89.0 / 30 ( 68.3%) | 4.6s/growth (70 over 326s)
taiyang-digital      | 842.5m / 21.1b  (4% full)   | 71.0 / 24 (100.0%) | 3.6s/growth (78 over 287s)
infocomm             | 859.5m / 21.5b  (4% full)   | 72.0 / 24 (100.0%) | 3.9s/growth (74 over 291s)
defcomm              | 860.5m / 21.5b  (4% full)   | 95.0 / 32 ( 27.7%) | 6.2s/growth (70 over 434s)
solaris              | 872.0m / 21.8b  (4% full)   | 74.0 / 25 (100.0%) | 3.4s/growth (79 over 269s)
titan-labs           | 879.5m / 22.0b  (4% full)   | 70.0 / 23 (100.0%) | 4.1s/growth (62 over 257s)
powerhouse-fitness   | 900.0m / 22.5b  (4% full)   | 61.0 / 20 (100.0%) | 5.6s/growth (54 over 303s)
zb-def               | 930.2m / 23.3b  (4% full)   | 60.0 / 20 (100.0%) | 3.1s/growth (70 over 223s)
icarus               | 971.1m / 24.3b  (4% full)   | 94.0 / 31 ( 35.4%) | 4.1s/growth (92 over 383s)
omnia                | 981.1m / 24.5b  (4% full)   | 90.0 / 30 ( 58.4%) | 5.7s/growth (65 over 374s)
unitalife            |   1.0b / 25.4b  (4% full)   | 75.0 / 25 (100.0%) | 3.8s/growth (72 over 275s)
zb-institute         |   1.1b / 27.3b  (4% full)   | 69.0 / 23 (100.0%) | 3s/growth (76 over 229s)
stormtech            |   1.1b / 27.6b  (4% full)   | 85.0 / 28 ( 89.2%) | 3.7s/growth (91 over 341s)
univ-energy          |   1.1b / 27.9b  (4% full)   | 82.0 / 27 (100.0%) | 3.7s/growth (90 over 335s)
aerocorp             |   1.2b / 29.4b  (4% full)   | 88.0 / 29 ( 70.3%) | 6.1s/growth (59 over 364s)
nova-med             |   1.2b / 30.0b  (4% full)   | 77.0 / 26 (100.0%) | 3.4s/growth (85 over 289s)
deltaone             |   1.4b / 35.6b  (4% full)   | 81.0 / 27 (100.0%) | 5.6s/growth (57 over 319s)
zeus-med             |   1.5b / 36.9b  (4% full)   | 88.0 / 29 ( 74.2%) | 4.2s/growth (77 over 326s)
fulcrumtech          |   1.6b / 39.3b  (4% full)   | 94.0 / 31 ( 32.7%) | 5.1s/growth (86 over 441s)
global-pharm         |   1.6b / 40.2b  (4% full)   | 77.0 / 26 (100.0%) | 3s/growth (89 over 267s)
4sigma               |  19.3b / 482.3b (4% full)   | 61.0 / 20 (100.0%) | 3s/growth (89 over 268s)
omnitek              |  19.4b / 485.2b (4% full)   | 92.0 / 31 ( 45.9%) | 4s/growth (98 over 395s)
clarkinc             |  22.9b / 573.6b (4% full)   | 60.0 / 20 (100.0%) | 7.3s/growth (45 over 332s)
b-and-a              |  24.9b / 623.6b (4% full)   | 84.0 / 28 ( 92.8%) | 4.4s/growth (79 over 354s)
blade                |  25.7b / 642.6b (4% full)   | 88.0 / 29 ( 62.0%) | 5.8s/growth (76 over 445s)
kuai-gong            |  27.9b / 698.7b (4% full)   | 97.0 / 32 ( 15.5%) | 5.4s/growth (91 over 493s)
nwo                  |  36.5b / 912.5b (4% full)   | 99.0 / 33 (  4.9%) | 5.8s/growth (92 over 536s)
megacorp             |  49.9b / 1.2t   (4% full)   | 99.0 / 33 (  4.8%) | 5.6s/growth (99 over 555s)
ecorp                |  69.2b / 1.7t   (4% full)   | 99.0 / 33 (  4.7%) | 5.6s/growth (99 over 561s)

n00dles              |  70.0k / 1.8m   (4% full)   | 1.0 / 1  (100.0%) | 0s/growth (3000 over 0s)
fulcrumassets        |   1.0m / 25.0m  (4% full)   | 99.0 / 33 (  7.4%) | 202.8s/growth (1 over 202s)
foodnstuff           |   2.0m / 50.0m  (4% full)   | 10.0 / 3  (100.0%) | 0s/growth (5 over 0s)
sigma-cosmetics      |   2.3m / 57.5m  (4% full)   | 10.0 / 3  (100.0%) | 0s/growth (10 over 0s)
joesguns             |   2.5m / 62.5m  (4% full)   | 15.0 / 5  (100.0%) | 0s/growth (20 over 0s)
nectar-net           |   2.8m / 68.8m  (4% full)   | 20.0 / 7  (100.0%) | 0s/growth (25 over 1s)
hong-fang-tea        |   3.0m / 75.0m  (4% full)   | 15.0 / 5  (100.0%) | 0s/growth (20 over 1s)
harakiri-sushi       |   4.0m / 100.0m (4% full)   | 15.0 / 5  (100.0%) | 0s/growth (40 over 1s)
neo-net              |   5.0m / 125.0m (4% full)   | 25.0 / 8  (100.0%) | 0.1s/growth (25 over 2s)
zer0                 |   7.5m / 187.5m (4% full)   | 25.0 / 8  (100.0%) | 0s/growth (40 over 3s)
max-hardware         |  10.0m / 250.0m (4% full)   | 15.0 / 5  (100.0%) | 0s/growth (30 over 2s)
iron-gym             |  20.0m / 500.0m (4% full)   | 30.0 / 10 (100.0%) | 0.2s/growth (20 over 5s)
phantasy             |  24.0m / 600.0m (4% full)   | 20.0 / 7  (100.0%) | 0.1s/growth (35 over 3s)
silver-helix         | 997.1m / 1.1b   (88% full)  | 10.0 / 10 (100.0%) | 0s/growth (30 over 2s)
crush-fitness        |  46.0m / 1.2b   (4% full)   | 36.0 / 12 (100.0%) | 0.6s/growth (27 over 17s)
omega-net            |  61.5m / 1.5b   (4% full)   | 31.0 / 10 (100.0%) | 0.3s/growth (36 over 12s)
johnson-ortho        |  80.6m / 2.0b   (4% full)   | 21.0 / 21 (100.0%) | 0.2s/growth (49 over 9s)
the-hub              | 161.3m / 4.0b   (4% full)   | 13.0 / 13 (100.0%) | 0.1s/growth (55 over 7s)
rothman-uni          | 192.4m / 4.8b   (4% full)   | 17.0 / 17 (100.0%) | 0.3s/growth (38 over 12s)
summit-uni           | 246.1m / 6.2b   (4% full)   | 15.0 / 15 (100.0%) | 0.2s/growth (60 over 12s)
computek             | 247.7m / 6.2b   (4% full)   | 22.0 / 22 (100.0%) | 0.2s/growth (51 over 14s)
millenium-fitness    | 250.0m / 6.3b   (4% full)   | 46.0 / 15 (100.0%) | 1.5s/growth (27 over 41s)
netlink              | 275.0m / 6.9b   (4% full)   | 26.0 / 26 (100.0%) | 0.3s/growth (55 over 17s)
aevum-police         | 282.0m / 7.1b   (4% full)   | 25.0 / 25 (100.0%) | 0.4s/growth (47 over 19s)
snap-fitness         | 450.0m / 11.3b  (4% full)   | 18.0 / 18 (100.0%) | 0.5s/growth (45 over 24s)
syscore              | 494.2m / 12.4b  (4% full)   | 21.0 / 21 (100.0%) | 0.3s/growth (67 over 21s)
catalyst             | 513.1m / 12.8b  (4% full)   | 20.0 / 20 (100.0%) | 0.5s/growth (28 over 14s)
microdyne            | 533.8m / 13.3b  (4% full)   | 24.0 / 24 (100.0%) | 0.4s/growth (78 over 34s)
rho-construction     | 542.7m / 13.6b  (4% full)   | 18.0 / 18 (100.0%) | 0.2s/growth (57 over 16s)
helios               | 578.7m / 14.5b  (4% full)   | 30.0 / 30 (100.0%) | 0.6s/growth (72 over 43s)
alpha-ent            | 647.9m / 16.2b  (4% full)   | 17.0 / 17 (100.0%) | 0.2s/growth (57 over 16s)
lexo-corp            | 700.8m / 17.5b  (4% full)   | 25.0 / 25 (100.0%) | 0.4s/growth (64 over 29s)
applied-energetics   | 701.3m / 17.5b  (4% full)   | 25.0 / 25 (100.0%) | 0.4s/growth (73 over 34s)
galactic-cyber       | 792.2m / 19.8b  (4% full)   | 18.0 / 18 (100.0%) | 0.3s/growth (87 over 27s)
vitalife             | 797.8m / 19.9b  (4% full)   | 30.0 / 30 (100.0%) | 0.6s/growth (70 over 42s)
